Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
410805,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2016,06/01/2016,10.8,
412020,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2016,06/01/2016,30.1,
412064,386,Ozone (O3),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2016,06/01/2016,29.2,
412017,386,Ozone (O3),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2016,06/01/2016,28.8,
412075,386,Ozone (O3),Mean,ppb,CD,105,Midtown (CD5),Summer 2016,06/01/2016,26.9,
410968,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Annual Average 2016,12/31/2015,9.6,
412666,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2016,12/31/2015,24,
410947,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Annual Average 2016,12/31/2015,10.1,
412672,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Annual Average 2016,12/31/2015,31.6,
412510,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Annual Average 2016,12/31/2015,26.2,
412669,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Annual Average 2016,12/31/2015,26.7,
412663,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Annual Average 2016,12/31/2015,25.9,
410815,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Annual Average 2016,12/31/2015,9,
412660,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Annual Average 2016,12/31/2015,26.3,
412642,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2016,12/31/2015,25,
410977,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Annual Average 2016,12/31/2015,9.8,
412501,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2016,12/31/2015,30.1,
410809,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2016,12/31/2015,10.8,
412504,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2016,12/31/2015,25.9,
410812,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Annual Average 2016,12/31/2015,9.5,
410950,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2016,12/31/2015,9.2,
410974,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2016,12/31/2015,8.9,
412498,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2016,12/31/2015,28.4,
410806,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Annual Average 2016,12/31/2015,10.3,
410818,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Annual Average 2016,12/31/2015,9.5,
412507,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Annual Average 2016,12/31/2015,24.5,
410980,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Annual Average 2016,12/31/2015,11.3,
410971,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Annual Average 2016,12/31/2015,9.5,
412639,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2016,12/31/2015,27.6,
412496,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2015-16,12/01/2015,30.9,
412502,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2015-16,12/01/2015,29,
412658,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Winter 2015-16,12/01/2015,29.1,
410807,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Winter 2015-16,12/01/2015,11,
410966,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Winter 2015-16,12/01/2015,10.3,
410948,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,Winter 2015-16,12/01/2015,9.9,
410810,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Winter 2015-16,12/01/2015,10.2,
412637,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2015-16,12/01/2015,30.2,
412640,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2015-16,12/01/2015,28.2,
412508,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Winter 2015-16,12/01/2015,29,
412670,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Winter 2015-16,12/01/2015,33.4,
410969,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Winter 2015-16,12/01/2015,10.2,
412499,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2015-16,12/01/2015,32.4,
410816,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Winter 2015-16,12/01/2015,10.3,
410975,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Winter 2015-16,12/01/2015,10.2,
410813,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Winter 2015-16,12/01/2015,9.7,
412667,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Winter 2015-16,12/01/2015,29.6,
412505,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2015-16,12/01/2015,27.9,
410978,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Winter 2015-16,12/01/2015,11.5,
410945,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Winter 2015-16,12/01/2015,10.5,
410972,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Winter 2015-16,12/01/2015,9.7,
412664,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2015-16,12/01/2015,27.5,
412661,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Winter 2015-16,12/01/2015,29,
410804,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Winter 2015-16,12/01/2015,10.7,
338251,386,Ozone (O3),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2015,06/01/2015,28,
338198,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2015,06/01/2015,27.7,
336563,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2015,06/01/2015,27.7,
338196,386,Ozone (O3),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2015,06/01/2015,25.1,
336704,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2015,06/01/2015,21.4,
334034,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Summer 2015,06/01/2015,11,
334031,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Summer 2015,06/01/2015,10.5,
338199,386,Ozone (O3),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2015,06/01/2015,27,
336728,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2015,06/01/2015,20.2,
336560,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2015,06/01/2015,25.6,
334190,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Summer 2015,06/01/2015,10.4,
334187,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Summer 2015,06/01/2015,11.1,
334163,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Summer 2015,06/01/2015,11.7,
334166,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,Summer 2015,06/01/2015,10.7,
336701,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2015,06/01/2015,24.5,
338242,386,Ozone (O3),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2015,06/01/2015,26.5,
338195,386,Ozone (O3),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2015,06/01/2015,26.1,
334022,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2015,06/01/2015,12,
338253,386,Ozone (O3),Mean,ppb,CD,105,Midtown (CD5),Summer 2015,06/01/2015,24.3,
336572,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2015,06/01/2015,22.9,
336725,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2015,06/01/2015,22.4,
334184,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Summer 2015,06/01/2015,11,
338250,386,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2015,06/01/2015,27.2,
336731,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2015,06/01/2015,23.4,
336722,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Summer 2015,06/01/2015,23,
334193,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Summer 2015,06/01/2015,11.4,
338243,386,Ozone (O3),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2015,06/01/2015,27.5,
338197,386,Ozone (O3),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2015,06/01/2015,27.4,
334196,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Summer 2015,06/01/2015,13.1,
338252,386,Ozone (O3),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2015,06/01/2015,27.1,
336734,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Summer 2015,06/01/2015,29.7,
338249,386,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),Summer 2015,06/01/2015,27.1,
336566,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2015,06/01/2015,22.4,
336569,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2015,06/01/2015,20.8,
334028,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Summer 2015,06/01/2015,11,
334025,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Summer 2015,06/01/2015,12.5,
334186,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Annual Average 2015,01/01/2015,10.6,
336721,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Annual Average 2015,01/01/2015,26.7,
628990,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,308,Greenwich Village - SoHo,2015-2017,01/01/2015,1.5,
334027,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Annual Average 2015,01/01/2015,10.6,
334030,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Annual Average 2015,01/01/2015,10.1,
628606,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2015-2017,01/01/2015,8.3,
179852,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,306,Chelsea - Clinton,2015,01/01/2015,4.9,
628604,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2015-2017,01/01/2015,11.7,
628942,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2015-2017,01/01/2015,8.6,
336700,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2015,01/01/2015,28.2,
628464,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,310,Lower Manhattan,2015-2017,01/01/2015,35.4,
179754,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,309,Union Square - Lower East Side,2015,01/01/2015,117.5,
628892,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,306,Chelsea - Clinton,2015-2017,01/01/2015,67.9,
628558,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2015-2017,01/01/2015,4.7,
334189,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2015,01/01/2015,10,
336559,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2015,01/01/2015,29.2,
628988,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,306,Chelsea - Clinton,2015-2017,01/01/2015,9.4,
179756,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,306,Chelsea - Clinton,2015,01/01/2015,181.5,
628463,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,309,Union Square - Lower East Side,2015-2017,01/01/2015,102.2,
334165,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2015,01/01/2015,10.2,
628940,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2015-2017,01/01/2015,27.3,
179851,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,308,Greenwich Village - SoHo,2015,01/01/2015,2.6,
629040,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310,Lower Manhattan,2015-2017,01/01/2015,2.2,
629180,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,306,Chelsea - Clinton,2015-2017,01/01/2015,3.4,
628895,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,309,Union Square - Lower East Side,2015-2017,01/01/2015,124.9,
629039,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2015-2017,01/01/2015,2.8,
336724,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Annual Average 2015,01/01/2015,26.3,
336571,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Annual Average 2015,01/01/2015,26.6,
628509,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2015-2017,01/01/2015,16.5,
628560,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,310,Lower Manhattan,2015-2017,01/01/2015,6.6,
179804,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,306,Chelsea - Clinton,2015,01/01/2015,36.4,
336727,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2015,01/01/2015,24.3,
179849,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,310,Lower Manhattan,2015,01/01/2015,1.2,
334162,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Annual Average 2015,01/01/2015,11.1,
629184,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,310,Lower Manhattan,2015-2017,01/01/2015,2.7,
628511,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2015-2017,01/01/2015,31.6,
628510,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2015-2017,01/01/2015,6.5,
628559,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2015-2017,01/01/2015,10.7,
628416,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,310,Lower Manhattan,2015-2017,01/01/2015,27.3,
334021,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Annual Average 2015,01/01/2015,11.4,
628462,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,308,Greenwich Village - SoHo,2015-2017,01/01/2015,14.2,
334033,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Annual Average 2015,01/01/2015,10.5,
629183,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,309,Union Square - Lower East Side,2015-2017,01/01/2015,4.5,
628893,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307,Gramercy Park - Murray Hill,2015-2017,01/01/2015,56.6,
334183,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Annual Average 2015,01/01/2015,10.6,
628415,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2015-2017,01/01/2015,45.1,
629182,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,308,Greenwich Village - SoHo,2015-2017,01/01/2015,2.9,
628943,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2015-2017,01/01/2015,40.7,
628556,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2015-2017,01/01/2015,6.9,
336730,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Annual Average 2015,01/01/2015,27.3,
629036,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2015-2017,01/01/2015,1.1,
336562,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2015,01/01/2015,31.2,
628608,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,310,Lower Manhattan,2015-2017,01/01/2015,10.9,
628412,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2015-2017,01/01/2015,31.7,
336568,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Annual Average 2015,01/01/2015,24.8,
628413,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2015-2017,01/01/2015,35.7,
628605,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2015-2017,01/01/2015,12,
334192,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Annual Average 2015,01/01/2015,10.9,
628607,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2015-2017,01/01/2015,15.6,
179807,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,307,Gramercy Park - Murray Hill,2015,01/01/2015,41.5,
336565,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2015,01/01/2015,26.3,
336703,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2015,01/01/2015,25.4,
179850,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,309,Union Square - Lower East Side,2015,01/01/2015,2,
336733,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Annual Average 2015,01/01/2015,32.9,
179759,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,307,Gramercy Park - Murray Hill,2015,01/01/2015,256.2,
628512,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310,Lower Manhattan,2015-2017,01/01/2015,19.2,
179855,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,307,Gramercy Park - Murray Hill,2015,01/01/2015,5.5,
628461,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307,Gramercy Park - Murray Hill,2015-2017,01/01/2015,44.5,
628944,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310,Lower Manhattan,2015-2017,01/01/2015,28.9,
628991,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,309,Union Square - Lower East Side,2015-2017,01/01/2015,15.5,
629037,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2015-2017,01/01/2015,1,
628508,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2015-2017,01/01/2015,20.4,
628414,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2015-2017,01/01/2015,25.5,
628557,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2015-2017,01/01/2015,6.9,
179801,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,310,Lower Manhattan,2015,01/01/2015,8.3,
628941,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2015-2017,01/01/2015,21.5,
